,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
3957,14%,"La Consulta, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2008,"Rubber, mushroom and smoke rise up on the hot, molten nose, while the palate is hard, tough to penetrate and narrow, with dark berry and piercing pepper accents. Tough to dig into and find higher qualities. Thus it comes across as a surface wine without much depth or elegance.",Auka,"Bordeaux, Etc Wine Trade",San Polo 2006 Auka Malbec (La Consulta),$16 , Mendoza Province,84,La Consulta,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2006,San Polo
3958,13.80%,"Mendoza, Mendoza Province, Argentina",750 ml,Rose, Argentina,11/1/2008,"Almost red in color, and maybe already past its prime. Crios was a standout in 2006, but the '07 is chunky and sweet smelling, with ripe but dull apple, melon and nectarine flavors. Soft and already in its late stages; probably best to wait for the 2008.",Crios Rosé of,Vine Connections,Susana Balbo 2007 Crios Rosé of Malbec (Mendoza),$12 , Mendoza Province,84,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2007,Susana Balbo
3959,13%,"Vin de Pays du Lot, Southwest France, France",750 ml,Rose, France,11/1/2008,"Fresh strawberry flavors, followed by some vanilla and sweet acidity characterize this wine from the Lagrezette winery. With its blend of Malbec, Syrah and white Viognier, this has softness, ripeness and, despite its acidity, a definite sweet finish.",Zette Rosé,"Frederick Wildman & Sons, Ltd",Château Lagrézette 2007 Zette Rosé Malbec (Vin de Pays du Lot),$12 , Southwest France,84,Vin de Pays du Lot,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Malbec,2007,Château Lagrézette
3960,14%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2008,"This is swinging and missing more than it's making contact. The wine is dark and broad for sure, but it's way more flat and creamy than lively, with jammy fruit that falls apart on the back palate and finish. Too bland and unstructured for how young it is.",Reserve,Kysela Père et Fils,Viejo Isaias 2006 Reserve Malbec (Mendoza),$23 , Mendoza Province,83,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2006,Viejo Isaias
3961,12%,"Tupungato, Mendoza Province, Argentina",750 ml,Rose, Argentina,11/1/2008,"Super young and underdeveloped, so you get unripe pickled aromas and then racy, acid-driven flavors of grapefruit and rhubarb. Starts more promising than it finishes; the more you get to know it, the less ripe and friendly it becomes.",Altosur Rosé,The Vintner Group,Finca Sophenia 2008 Altosur Rosé Malbec (Tupungato),$11 , Mendoza Province,82,Tupungato,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2008,Finca Sophenia
3962,14%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2008,"Barrel city, with piercing, dark aromas on a fleshy, flabby frame. Normally we are big fans of Susana Balbo's wines, but this Malbec is sweet, syrupy and sticky, with prune and jam-like flavors and hardly any spine. Can you say overripe and overoaked?",,Vine Connections,Susana Balbo 2006 Malbec (Mendoza),$27 , Mendoza Province,82,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2006,Susana Balbo
3963,13.50%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2008,"Smells like a field of wild flowers and weeds on a hot summer's day. There's sweaty leather and rhubarb along with murky, mildly soupy berry flavors. Lacks proper balance and freshness, and instead shows a weedy, sticky side.",Reserve,The Wine Group,Santa Ana 2006 Reserve Malbec (Mendoza),$10 , Mendoza Province,82,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2006,Santa Ana
3964,13%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2008,"Hard and fiery, with spearmint dominating the nose. Raw and jumpy in the mouth, with hard berry and coffee flavors. Not much else to say about this tough wine; it's a fighter not a lover. Imported by USA Wine Imports.",Don Maza,JMS Selections,Finca Los Maza 2006 Don Maza Malbec (Mendoza),$9 , Mendoza Province,81,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2006,Finca Los Maza
3965,13.50%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2008,"Raw, rubbery and just not that good of a wine. Bramble, leather and compost muscle out any fruit aromas, and on the palate it's perky to the point of being acidic. Lacks balance while burning up everything in its path.",Monteagrelo,Kysela Père et Fils,Bressia 2005 Monteagrelo Malbec (Mendoza),$37 , Mendoza Province,81,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2005,Bressia
3966,13%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,11/1/2008,Brambly aromas precede sour flavors of pie cherry and green strawberry. A sheering wine that's miserly even by Funky Llama's standards. The best that can be said about this tart Malbec is that it isn't overripe or sappy.,,Tastings Import Company,Funky Llama 2007 Malbec (Mendoza),$6 , Mendoza Province,81,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2007,Funky Llama
3967,14%,"Lontué Valley, Chile",750 ml,Red, Chile,9/1/2008,"One of Chile's best Malbecs. This vintage is very rich and compact, with blackberry, marzipan and cola aromas. The palate is firm and sturdy, but more like a bench than a plush chair. Superripe and a little clumsy, with really intense cassis and cherry flavors. Fruity almost to the point of being over the top.",Orzada,Select Fine Wine Imports,Odfjell 2005 Orzada Malbec (Lontué Valley),$20 ,Lontué Valley,88,,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2005,Odfjell
3968,14%,"Maipo Valley, Chile",750 ml,Red, Chile,9/1/2008,"The aromas get earthy and murky pretty quickly, but the palate mixes in enough blackberry and baked plum to offset the olive and herbal flavors that are also in play. There's plenty of tannic weight and body.",La Porfia Grand Reserve,Vergara Wine Group,Botalcura 2006 La Porfia Grand Reserve Malbec (Maipo Valley),$17 ,Maipo Valley,84,,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2006,Botalcura
3969,13.50%,"Central Valley, Chile",750 ml,Red, Chile,9/1/2008,"Smells like young, gangly wine. Bubble gum and Kool-Aid aromas get only more grapy, while the palate is jumpy and aggressive. Lots of wild berry flavor, earth, herbal overtones and heat. Devoid of any sophistication.",,Laird & Company,Valdivieso 2007 Malbec (Central Valley),$8 ,Central Valley,81,,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2007,Valdivieso
3970,14%,"Colchagua Valley, Chile",750 ml,Red, Chile,9/1/2008,"Heavy as dead weight, with a raisiny nose. Only dried out, semisalty plum flavors work the palate.",Family Selection,Admiral Imports,Luis Felipe Edwards 2006 Family Selection Malbec (Colchagua Valley),$14 ,Colchagua Valley,80,,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2006,Luis Felipe Edwards
3971,14.50%,"Uco Valley, Mendoza Province, Argentina",750 ml,Red, Argentina,8/1/2008,"Talk about a deep, luscious wine. The bouquet emits a magnetic blend of chocolate cake, fine leather and berry marmalade, while the midsection is downright delicious but also very pure and natural despite the wine seeing 20 months of new oak. ACrux catches and holds every note, and it should age well for another 5 to 8 years.",Alfa Crux,Jorge Ordóñez Selections,O. Fournier 2004 Alfa Crux Malbec (Uco Valley),$45 , Mendoza Province,94,Uco Valley,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2004,O. Fournier
3972,13.90%,"Uco Valley, Mendoza Province, Argentina",750 ml,Red, Argentina,8/1/2008,"Argentino is a Malbec made from two vineyards: Adrianna in Tupungato and Nicasia in Vista Flores/Altamira. Aged for two years in new oak, it's a dark, vibrant masculine wine with excellent depth of flavor, seductive berry flavors, and lots of length. It hits with force but also finesse, and it shows the extracted richness that comes from small-lot open bin fermentation.",Argentino,Billington Imports,Bodega Catena Zapata 2004 Argentino Malbec (Uco Valley),$120 , Mendoza Province,94,Uco Valley,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2004,Bodega Catena Zapata
3973,14%,"Uco Valley, Mendoza Province, Argentina",750 ml,Red, Argentina,8/1/2008,"A big, floral, fruity wine with all the hallmarks of excellence. The fruit is exacting, ripe and healthy, the tannins are firm, and the acidity is just right. It avoids all pitfalls as it transitions well from nose to palate to finish. Lots of fruit to ponder, then coffee, spice and chocolate at the end.",Chacayes,"Ex-Cellars Wine Agencies, Inc",J. & F. Lurton 2004 Chacayes Malbec (Uco Valley),$80 , Mendoza Province,93,Uco Valley,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2004,J. & F. Lurton
3974,14.40%,"Luján de Cuyo, Mendoza Province, Argentina",750 ml,Red, Argentina,8/1/2008,"Sweet, ripe, smooth and serious: this is top-shelf Malbec the way it should be. The bouquet is deep and brawny, with very ripe but balanced berry and toast aromas. Plum, blackberry and chocolate flavors are expansive and head straight to a fine finish that's lengthy and rock solid. Best now into 2010.",Oak,DeRose Winery,Monte Cinco 2005 Oak Malbec (Luján de Cuyo),$42 , Mendoza Province,92,Luján de Cuyo,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2005,Monte Cinco
3975,13.90%,"Uco Valley, Mendoza Province, Argentina",750 ml,Red, Argentina,8/1/2008,"Adrianna sits at 5,000 feet, making it one of the highest vineyards in all of Mendoza. The wine shows pure Tupungato mountain fruit, with deep chocolaty undertones and lots of fine, toasty French oak. For deep berry flavors and smoothness more than rough and tough, Adrianna is on the money. Drink now through 2011.",Catena Adrianna Vineyard,Billington Imports,Bodega Catena Zapata 2004 Catena Adrianna Vineyard Malbec (Uco Valley),$110 , Mendoza Province,92,Uco Valley,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2004,Bodega Catena Zapata
3976,13.90%,"Uco Valley, Mendoza Province, Argentina",750 ml,Red, Argentina,8/1/2008,"A studly Malbec sourced from the Altamira section of the Uco Valley, then aged 18 months in new French oak. Much of this wine is fermented in plastic bins (not tanks), and the affiliated intensity grabs your attention. The blackberry flavors are potent and backed by heavy chocolate and toast. Lots of mouthfeel and power, with tannic grab. This wine can age several more years.",Catena Nicasia Vineyard,Billington Imports,Bodega Catena Zapata 2004 Catena Nicasia Vineyard Malbec (Uco Valley),$110 , Mendoza Province,92,Uco Valley,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2004,Bodega Catena Zapata
3977,15.50%,"Uco Valley, Mendoza Province, Argentina",750 ml,Red, Argentina,8/1/2008,"Big-format Malbec is what we're calling this new 15.5% wine from Benjamin de Rothschild and Laurent Dassault, original partners in Michel Rolland's Clos de los Siete project. Round, lush and full of body, Flechas shows muscle but little fat. It's colorful, dark, full of black fruit and long on the finish. It is modern Malbec done for modern palates.",Gran,Royal Wine Corporation,Flechas de los Andes 2006 Gran Malbec (Uco Valley),$22 , Mendoza Province,92,Uco Valley,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2006,Flechas de los Andes
3978,N/A,"La Consulta, Mendoza Province, Argentina",750 ml,Red, Argentina,8/1/2008,"One of the most untouched, terroir-driven Malbecs made in Argentina is Achaval-Ferrer's Altamira. It's harvested about three weeks earlier than most high-end fruit, resulting in core raspberry flavors and a certain redness of character. The wine is unfined and cloudy but still very clear on the palate, with length, power and class. Best from 2009–2012.",Finca Altamira,Guarachi Wine Partners,Achaval-Ferrer 2006 Finca Altamira Malbec (La Consulta),$112 , Mendoza Province,92,La Consulta,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2006,Achaval-Ferrer
3979,N/A,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,8/1/2008,"This dark, meaty Malbec has some Agrelo fruit in it but it's mostly from La Consulta and Vista Flores in the Uco Valley. Aged in new oak for 18 months, it smells rich, smooth and inviting, with asphalt, mineral, violet and coffee aromas. The palate has bold acidity and healthy flavors that settle on blackberry and dark chocolate. Drink now through 2011.",Piedra Negra,"Ex-Cellars Wine Agencies, Inc",J. & F. Lurton 2004 Piedra Negra Malbec (Mendoza),$40 , Mendoza Province,91,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2004,J. & F. Lurton
3980,13.90%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,8/1/2008,"There is a select group of under-$20 Malbecs from Argentina that really do the country and the variety proud. Santos is one of them; the 2006 is easy and ripe on the nose, with lovely cola, berry and herb aromas. The palate has a natural feel and bright black-fruit flavors. Not overly complex but a winner for the next year or two.",La Madras Vineyard,Global Vineyard Importers,Ricardo Santos 2006 La Madras Vineyard Malbec (Mendoza),$18 , Mendoza Province,91,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2006,Ricardo Santos
3981,14%,"Luján de Cuyo, Mendoza Province, Argentina",750 ml,Red, Argentina,8/1/2008,"Compared to the regular 2006 Malbec from Chakana, this wine steps up in weight class and wins the crown. It's a serious but inviting red with spongey, ripe berry aromas topped by pure raspberry, cherry and cola flavors. It's both racy and composed, with a pile of bitter chocolate on the long finish. Good through 2009 at least.",Reserve,Tastings Import Company,Chakana 2006 Reserve Malbec (Luján de Cuyo),$25 , Mendoza Province,91,Luján de Cuyo,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2006,Chakana
3982,14.50%,"Luján de Cuyo, Mendoza Province, Argentina",750 ml,Red, Argentina,8/1/2008,"Allow some of the muscled-up aromas of rubber and churned earth to blow off and what's left are true blackberry aromas and seductive plum, berry, coffee and cola flavors. This properly captures the essence of Mendoza Malbec; it's dark and tannic but honest and healthy. Drink now into 2010.",Finca Castro Barros Reserva,"Dreyfus, Ashby & Co",Enrique Foster 2004 Finca Castro Barros Reserva Malbec (Luján de Cuyo),$25 , Mendoza Province,91,Luján de Cuyo,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2004,Enrique Foster
